,_unit_id,relevance,relevance:variance,product_image,product_link,product_price,product_title,query,rank,source,url
4320,711162782,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/3207445/P11324530.jpg,http://www.overstock.com/Home-Garden/T-Fal-Professional-Nonstick-Cookware-Set/3207445/product.html?recset=e0a4de7f-908e-49f4-a4bc-12b2c72c7b89&refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&recidx=2&recalg=61&searchidx=2,$93.98 ,"T-Fal Professional, Nonstick, Cookware Set",pots and pans set,3,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4321,711162783,2.67,0.943,http://ak1.ostkcdn.com/images/products/4142233/T-Fal-Anodized-12-piece-Cookware-Set-P12144906.jpg,http://www.overstock.com/Home-Garden/T-Fal-Anodized-12-piece-Cookware-Set/4142233/product.html?recset=e0a4de7f-908e-49f4-a4bc-12b2c72c7b89&refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&recidx=3&recalg=61&searchidx=3,$92.99 ,T-Fal Anodized 12-piece Cookware Set,pots and pans set,4,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4322,711162784,2.67,0.943,http://ak1.ostkcdn.com/images/products/9536120/P16714514.jpg,http://www.overstock.com/Sports-Toys/Melissa-Doug-Lets-Play-House-Stainless-Steel-Pots-Pans-Play-Set/9536120/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=6,$32.99 ,Melissa & Doug Let's Play House! Stainless Steel Pots & Pans Play Set,pots and pans set,5,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4323,711162785,2.6,1.2,http://ak1.ostkcdn.com/images/products/8403237/8403237/Non-Stick-Red-Aluminum-16-piece-Cookware-Set-P15703865.jpg,http://www.overstock.com/Home-Garden/Non-Stick-Red-Aluminum-16-piece-Cookware-Set/8403237/product.html?recset=e0a4de7f-908e-49f4-a4bc-12b2c72c7b89&refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&recidx=4&recalg=61&searchidx=4,$89.99 ,Non-Stick Red Aluminum 16-piece Cookware Set,pots and pans set,6,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4324,711162786,2.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/6165667/Bayou-Classic-14-quart-Fry-Pot-P13821520.jpg,http://www.overstock.com/Home-Garden/Bayou-Classic-14-quart-Fry-Pot/6165667/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=5,$63.99 ,Bayou Classic 14-quart Fry Pot,pots and pans set,7,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4325,711162787,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/5274838/P13090423.jpg,http://www.overstock.com/Sports-Toys/KidKraft-Metal-Pots-Pans-and-Play-Food-Set-for-Little-Chefs-Kitchen/5274838/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=8,$28.99 ,"KidKraft Metal Pots, Pans and Play Food Set for Little Chef's Kitchen",pots and pans set,8,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4326,711162788,2.4,1.3559999999999999,http://ak1.ostkcdn.com/images/products/10061808/P17206831.jpg,http://www.overstock.com/Home-Garden/7.5-inch-Round-Silicone-Trivet-Set-Pots-and-Pans-Design-Set-of-2/10061808/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=9,$12.99 ,7.5-inch Round Silicone Trivet Set Pots and Pans Design (Set of 2),pots and pans set,9,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4327,711162789,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/P12125153.jpg,http://www.overstock.com/Sports-Toys/Texsport-Four-person-Heavy-duty-Aluminum-Cook-Set/4117584/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=7,$24.99 ,Texsport Four-person Heavy-duty Aluminum Cook Set,pots and pans set,10,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4328,711162790,2.0,0.632,http://ak1.ostkcdn.com/images/products/9918176/P17075504.jpg,http://www.overstock.com/Home-Garden/Cook-N-Home-Stainless-Steel-4-Piece-Pasta-Cooker-Steamer-Multi-pots-with-Encapsulated-Bottom-8-Quart/9918176/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=11,$40.99 ,"Cook N Home Stainless Steel 4-Piece Pasta Cooker/ Steamer Multi-pots with Encapsulated Bottom, 8-Quart",pots and pans set,11,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4329,711162791,1.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/3377316/3/Rectangular-Stainless-Steel-Pot-Rack-P11463531.jpg,http://www.overstock.com/Home-Garden/Rectangular-Stainless-Steel-Pot-Rack/3377316/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=10,$144.93 ,Rectangular Stainless Steel Pot Rack,pots and pans set,12,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4330,711162792,4.0,0.0,http://ak1.ostkcdn.com/images/products/7648017/7648017/Texsport-Trailblazer-Black-Ice-Cook-Set-P15063937.jpeg,http://www.overstock.com/Emergency-Preparedness/Texsport-Trailblazer-Black-Ice-Cook-Set/7648017/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=12,$61.99 ,Texsport Trailblazer Black Ice Cook Set,pots and pans set,13,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4331,711162793,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9921176/P17078485.jpg,http://www.overstock.com/Home-Garden/3-piece-Non-stick-Frying-Saute-Pan-Set/9921176/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=17,$42.99 ,3-piece Non-stick Frying/Saute Pan Set,pots and pans set,14,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4332,711162794,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/8021654/8021654/Winco-Deluxe-7-Piece-Stainless-Steel-Cookware-Set-P15384277.jpg,http://www.overstock.com/Home-Garden/Winco-Deluxe-7-Piece-Stainless-Steel-Cookware-Set/8021654/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=13,$140.43 ,Winco Deluxe 7-Piece Stainless Steel Cookware Set,pots and pans set,15,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4333,711162795,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/7928430/7928430/Alpine-Stainless-Steel-Big-8-piece-Stock-Pot-Set-P15304574.jpg,http://www.overstock.com/Home-Garden/Alpine-Stainless-Steel-Big-8-piece-Stock-Pot-Set/7928430/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=14,$39.23 ,Alpine Stainless Steel Big 8-piece Stock Pot Set,pots and pans set,16,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4334,711162796,3.0,0.0,http://ak1.ostkcdn.com/images/products/9549691/P16730481.jpg,http://www.overstock.com/Home-Garden/Coreal-2-piece-Stainless-Steel-Fry-Pan-Set/9549691/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=20,$99.99 ,Coreal 2-piece Stainless Steel Fry Pan Set,pots and pans set,17,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4335,711162797,2.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/8616437/P15883204.jpg,http://www.overstock.com/Home-Garden/Coleman-12-piece-Steamer-Pot-Set/8616437/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=15,$98.99 ,Coleman 12-piece Steamer Pot Set,pots and pans set,18,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4336,711162798,2.6,0.8,http://ak1.ostkcdn.com/images/products/9533562/P16713340.jpg,http://www.overstock.com/Home-Garden/T-Fal-Excite-Blue-Non-stick-8-inch-and-10-inch-Fry-Pan-Set/9533562/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=22,$21.99 ,T-Fal Excite Blue Non-stick 8-inch and 10-inch Fry Pan Set,pots and pans set,19,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4337,711162799,2.8,0.98,http://ak1.ostkcdn.com/images/products/8107117/8107117/3-Piece-Non-stick-Aluminum-Fry-Pan-Set-P15456288.jpg,http://www.overstock.com/Home-Garden/3-Piece-Non-stick-Aluminum-Fry-Pan-Set/8107117/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=16,$34.49 ,3-Piece Non-stick Aluminum Fry Pan Set,pots and pans set,20,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4338,711162800,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/7888494/7888494/MIU-Black-3-piece-Aluminum-Fry-Pan-Set-P15270318.jpg,http://www.overstock.com/Home-Garden/MIU-Black-3-piece-Aluminum-Fry-Pan-Set/7888494/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=18,$57.98 ,MIU Black 3-piece Aluminum Fry Pan Set,pots and pans set,21,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4339,711162801,3.0,0.0,http://ak1.ostkcdn.com/images/products/8836544/Range-Kleen-Mulit-4-piece-Sauce-Pan-Set-P16067261.jpg,http://www.overstock.com/Home-Garden/Range-Kleen-Mulit-4-piece-Sauce-Pan-Set/8836544/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=19,$81.99 ,Range Kleen Mulit 4-piece Sauce Pan Set,pots and pans set,22,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4340,711162803,2.67,0.943,http://ak1.ostkcdn.com/images/products/9549695/P16730482.jpg,http://www.overstock.com/Home-Garden/Boreal-2-piece-Non-stick-Aluminum-Fry-Pan-Set/9549695/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=21,$59.99 ,Boreal 2-piece Non-stick Aluminum Fry Pan Set,pots and pans set,24,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4341,711162804,2.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9811461/P16977503.jpg,http://www.overstock.com/Home-Garden/Calphalon-3-quart-Chefs-Pan-and-Cover-Set/9811461/product.html?refccid=XUOE5IFWWFKLMHKEH5FQQHTKWY&searchidx=29,$110.00 ,Calphalon 3-quart Chef's Pan and Cover Set,pots and pans set,25,Overstock,http://www.overstock.com/search?keywords=pots%20and%20pans%20set
4342,711162805,4.0,0.0,http://ak1.ostkcdn.com/images/products/8973907/BasAcc-3-piece-Screen-Protector-for-Samsung-Galaxy-Tab-3-7.0-P3200-Kids-P16181906.jpg,http://www.overstock.com/Electronics/INSTEN-3-piece-Screen-Protector-for-Samsung-Galaxy-Tab-3-7.0-P3200-Kids/8973907/product.html?recset=b116d464-cf99-4105-9872-ca64da12a27a&refccid=B76IP3XAC6T3H3SFDQULXPUIVY&recidx=0&recalg=61&searchidx=0,$5.49 - $6.49,INSTEN 3-piece Screen Protector for Samsung Galaxy Tab 3 7.0 P3200/ Kids,screen protector samsung,1,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4343,711162806,4.0,0.0,http://ak1.ostkcdn.com/images/products/8038089/8038089/BasAcc-Anti-glare-Screen-Protector-for-Samsung-Galaxy-S-IV-S4-i9500-Pack-of-6-P15397730.jpg,http://www.overstock.com/Electronics/INSTEN-Anti-glare-Screen-Protector-for-Samsung-Galaxy-S-IV-S4-i9500-Pack-of-6/8038089/product.html?recset=b116d464-cf99-4105-9872-ca64da12a27a&refccid=B76IP3XAC6T3H3SFDQULXPUIVY&recidx=1&recalg=61&searchidx=1,$2.49 ,INSTEN Anti-glare Screen Protector for Samsung Galaxy S IV/ S4 i9500 (Pack of 6),screen protector samsung,2,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4344,711162807,4.0,0.0,http://ak1.ostkcdn.com/images/products/9111879/P16297926.jpg,http://www.overstock.com/Electronics/INSTEN-Anti-glare-Matte-Screen-Protector-for-Samsung-Galaxy-Tab-4-10.1-T530/9111879/product.html?recset=b116d464-cf99-4105-9872-ca64da12a27a&refccid=B76IP3XAC6T3H3SFDQULXPUIVY&recidx=2&recalg=61&searchidx=2,$3.20 - $4.49,INSTEN Anti-glare Matte Screen Protector for Samsung Galaxy Tab 4 10.1 T530,screen protector samsung,3,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4345,711162808,4.0,0.0,http://ak1.ostkcdn.com/images/products/9798398/P16966242.jpg,http://www.overstock.com/Electronics/INSTEN-Matte-Anti-Glare-Screen-Protector-For-Samsung-Galaxy-Avant/9798398/product.html?recset=b116d464-cf99-4105-9872-ca64da12a27a&refccid=B76IP3XAC6T3H3SFDQULXPUIVY&recidx=3&recalg=61&searchidx=3,$3.49 ,INSTEN Matte Anti-Glare Screen Protector For Samsung Galaxy Avant,screen protector samsung,4,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4346,711162809,4.0,0.0,http://ak1.ostkcdn.com/images/products/8858719/BasAcc-Screen-Protector-for-Samsung-Galaxy-Tab-Pro-8.4-P16086268.jpg,http://www.overstock.com/Electronics/INSTEN-Anti-glare-Screen-Protector-for-Samsung-Galaxy-Tab-Pro-8.4/8858719/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=4,$3.49 ,INSTEN Anti-glare Screen Protector for Samsung Galaxy Tab Pro 8.4,screen protector samsung,5,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4347,711162810,4.0,0.0,http://ak1.ostkcdn.com/images/products/9290308/P16452914.jpg,http://www.overstock.com/Electronics/Screen-Protector-for-Samsung-Galaxy-Note-8.0/9290308/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=5,$12.99 ,Screen Protector for Samsung Galaxy Note 8.0,screen protector samsung,6,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4348,711162811,4.0,0.0,http://ak1.ostkcdn.com/images/products/6493984/78/861/Screen-Protector-for-Samsung-Galaxy-Tab-8.9-P14084820.jpg,http://www.overstock.com/Electronics/Screen-Protector-for-Samsung-Galaxy-Tab-8.9/6493984/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=6,$2.49 ,Screen Protector for Samsung Galaxy Tab 8.9,screen protector samsung,7,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4349,711162812,4.0,0.0,http://ak1.ostkcdn.com/images/products/6493986/78/861/Screen-Protector-fo-Samsung-Captivate-Glide-i927-P14084822.jpg,http://www.overstock.com/Electronics/Screen-Protector-fo-Samsung-Captivate-Glide-i927/6493986/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=7,$1.99 ,Screen Protector fo Samsung Captivate Glide i927,screen protector samsung,8,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4350,711162813,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/8688143/BasAcc-Mirror-Screen-Protector-for-Samsung-T249-P15941713.jpg,http://www.overstock.com/Electronics/INSTEN-Mirror-Screen-Protector-for-Samsung-T249/8688143/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=8,$2.99 ,INSTEN Mirror Screen Protector for Samsung T249,screen protector samsung,9,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4351,711162814,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9792588/P16961150.jpg,http://www.overstock.com/Electronics/iWalk-Tempered-Glass-Screen-Protector-for-iPhone-or-Samsung-Devices/9792588/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=9,$13.99 - $14.99,iWalk Tempered Glass Screen Protector for iPhone or Samsung Devices,screen protector samsung,10,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4352,711162815,4.0,0.0,http://ak1.ostkcdn.com/images/products/6432769/78/663/Screen-Protector-for-Samsung-Galaxy-Note-N7000-P14036472.jpg,http://www.overstock.com/Electronics/Screen-Protector-for-Samsung-Galaxy-Note-N7000/6432769/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=10,$1.99 ,Screen Protector for Samsung Galaxy Note N7000,screen protector samsung,11,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4353,711162816,4.0,0.0,http://ak1.ostkcdn.com/images/products/8179874/8179874/BasAcc-Mirror-Screen-Protector-for-Samsung-Impression-A877-P15517134.jpg,http://www.overstock.com/Electronics/INSTEN-Mirror-Screen-Protector-for-Samsung-Impression-A877/8179874/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=11,$3.99 ,INSTEN Mirror Screen Protector for Samsung Impression A877,screen protector samsung,12,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4354,711162817,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/7263362/80/616/BasAcc-Screen-Protector-for-Samsung-A867-Eternity-P14740945.jpg,http://www.overstock.com/Electronics/INSTEN-Clear-Screen-Protector-for-Samsung-A867-Eternity/7263362/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=12,$1.49 ,INSTEN Clear Screen Protector for Samsung A867 Eternity,screen protector samsung,13,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4355,711162818,4.0,0.0,http://ak1.ostkcdn.com/images/products/9798400/P16966243.jpg,http://www.overstock.com/Electronics/INSTEN-Clear-Screen-Protector-For-Samsung-Galaxy-Avant/9798400/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=13,$3.49 ,INSTEN Clear Screen Protector For Samsung Galaxy Avant,screen protector samsung,14,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4356,711162819,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/5483478/72/950/Battery-and-Screen-Protector-for-Samsung-Galaxy-i9000-P13270013.jpg,http://www.overstock.com/Electronics/INSTEN-Battery-and-Screen-Protector-for-Samsung-Galaxy-i9000/5483478/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=14,$5.99 ,INSTEN Battery and Screen Protector for Samsung Galaxy i9000,screen protector samsung,15,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4357,711162820,4.0,0.0,http://ak1.ostkcdn.com/images/products/6580660/79/172/BasAcc-Battery-and-Screen-Protector-for-Samsung-Galaxy-i9000-P14155275.jpg,http://www.overstock.com/Electronics/INSTEN-Battery-and-Screen-Protector-for-Samsung-Galaxy-i9000/6580660/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=15,$5.99 ,INSTEN Battery and Screen Protector for Samsung Galaxy i9000,screen protector samsung,16,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4358,711162821,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/8582078/BasAcc-Screen-Protector-for-Samsung-T249-P15855383.jpg,http://www.overstock.com/Electronics/INSTEN-Clear-Screen-Protector-for-Samsung-T249/8582078/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=16,$2.99 ,INSTEN Clear Screen Protector for Samsung T249,screen protector samsung,17,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4359,711162822,4.0,0.0,http://ak1.ostkcdn.com/images/products/9798440/P16966275.jpg,http://www.overstock.com/Electronics/INSTEN-Mirror-Screen-Protector-For-Samsung-ATIV-Odyssey/9798440/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=17,$3.99 ,INSTEN Mirror Screen Protector For Samsung ATIV Odyssey,screen protector samsung,18,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4360,711162823,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9798441/P16966276.jpg,http://www.overstock.com/Electronics/INSTEN-Clear-Screen-Protector-For-Samsung-ATIV-Odyssey/9798441/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=18,$3.49 ,INSTEN Clear Screen Protector For Samsung ATIV Odyssey,screen protector samsung,19,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4361,711162824,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/8327761/8327761/BasAcc-LCD-Screen-Protector-Samsung-T989-Galaxy-S2-P15640826.jpg,http://www.overstock.com/Electronics/INSTEN-LCD-Screen-Protector-Samsung-T989-Galaxy-S2/8327761/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=19,$2.99 ,INSTEN LCD Screen Protector Samsung T989 Galaxy S2,screen protector samsung,20,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4362,711162825,4.0,0.0,http://ec1.ostkcdn.com/images/products/5322494/71/657/Screen-Protector-for-Samsung-T959-Vibrant-P13129059.jpg,http://www.overstock.com/Electronics/INSTEN-Clear-Screen-Protector-for-Samsung-T959-Vibrant/5322494/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=20,$1.99 ,INSTEN Clear Screen Protector for Samsung T959 Vibrant,screen protector samsung,21,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4363,711162826,4.0,0.0,http://ak1.ostkcdn.com/images/products/9290300/P16452906.jpg,http://www.overstock.com/Electronics/Screen-Protector-for-Samsung-Galaxy-Tab-3-10.1-in./9290300/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=21,$12.99 ,Screen Protector for Samsung Galaxy Tab 3 10.1 in.,screen protector samsung,22,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4364,711162827,4.0,0.0,http://ak1.ostkcdn.com/images/products/9290301/P16452907.jpg,http://www.overstock.com/Electronics/Screen-Protectors-for-Samsung-Galaxy-Tab-3-10.1-in./9290301/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=22,$13.99 ,Screen Protectors for Samsung Galaxy Tab 3 10.1 in.,screen protector samsung,23,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4365,711162828,4.0,0.0,http://ak1.ostkcdn.com/images/products/9290302/P16452908.jpg,http://www.overstock.com/Electronics/Screen-Protectors-for-Samsung-Galaxy-Tab-3-8.0-in./9290302/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=23,$13.49 ,Screen Protectors for Samsung Galaxy Tab 3 8.0 in.,screen protector samsung,24,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4366,711162829,4.0,0.0,http://ak1.ostkcdn.com/images/products/9290303/P16452909.jpg,http://www.overstock.com/Electronics/Screen-Protector-for-Samsung-Galaxy-Tab-3-7.0-in.-Tablet/9290303/product.html?refccid=B76IP3XAC6T3H3SFDQULXPUIVY&searchidx=24,$12.99 ,Screen Protector for Samsung Galaxy Tab 3 7.0 in. Tablet,screen protector samsung,25,Overstock,http://www.overstock.com/search?keywords=screen%20protector%20samsung
4367,711162830,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/P14027050d.jpg,http://www.overstock.com/Home-Garden/Keurig-B130-DeskPro-Coffee-Maker/6420928/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=0&recalg=61&searchidx=0,$70.99 ,Keurig B130 DeskPro Coffee Maker,keurig coffee maker,1,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4368,711162831,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9144811/Keurig-K45-White-Elite-Brewing-System-with-Bonus-12-K-cups-and-Water-Filter-Kit-P16325575.jpg,http://www.overstock.com/Home-Garden/Keurig-K45-White-Elite-Brewing-System-with-Bonus-12-K-cups-and-Water-Filter-Kit/9144811/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=1&recalg=61&searchidx=1,$119.99 ,Keurig K45 White Elite Brewing System with Bonus 12 K-cups and Water Filter Kit,keurig coffee maker,2,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4369,711162832,4.0,0.0,http://ak1.ostkcdn.com/images/products/9439978/P16625279.jpg,http://www.overstock.com/Home-Garden/Keurig-2.0-K350-Brewing-System/9439978/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=2&recalg=61&searchidx=2,$149.95 ,Keurig 2.0 K350 Brewing System,keurig coffee maker,3,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4370,711162833,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9465986/P16648882.jpg,http://www.overstock.com/Home-Garden/Keurig-K45-Rhubarb-Elite-Brewing-System/9465986/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=3&recalg=61&searchidx=3,$119.99 ,Keurig K45 Rhubarb Elite Brewing System,keurig coffee maker,4,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4371,711162834,1.67,0.943,http://ak1.ostkcdn.com/images/products/7505109/P14946474.jpg,http://www.overstock.com/Office-Supplies/Mind-Reader-3-drawer-K-cup-Coffee-Holder/7505109/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=4&recalg=61&searchidx=4,$34.99 ,Mind Reader 3-drawer K-cup Coffee Holder,keurig coffee maker,5,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4372,711162835,4.0,0.0,http://ak1.ostkcdn.com/images/products/9176651/Keurig-K45-Blue-Elite-Brewing-System-with-Bonus-12-K-cups-and-Water-Filter-Kit-P16352371.jpg,http://www.overstock.com/Home-Garden/Keurig-K45-Blue-Elite-Brewing-System-with-Bonus-12-K-cups-and-Water-Filter-Kit/9176651/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=5&recalg=61&searchidx=5,$119.99 ,Keurig K45 Blue Elite Brewing System with Bonus 12 K-cups and Water Filter Kit,keurig coffee maker,6,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4373,711162836,4.0,0.0,http://ak1.ostkcdn.com/images/products/10045264/P17189890.jpg,http://www.overstock.com/Home-Garden/Keurig-2.0-K450-Red-Coffee-Brewing-System/10045264/product.html?refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&searchidx=9,$169.95 ,Keurig 2.0 K450 Red Coffee Brewing System,keurig coffee maker,7,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
4374,711162837,4.0,0.0,http://ak1.ostkcdn.com/images/products/P16625283s.jpg,http://www.overstock.com/Home-Garden/Keurig-2.0-K550-Brewing-System/9439990/product.html?recset=1d758246-9fb1-42ed-acbd-ba16500d9a9c&refccid=EFHLFOQ6UTJ3MIKDNII3HBTZFA&recidx=6&recalg=61&searchidx=6,$199.95 ,Keurig 2.0 K550 Brewing System,keurig coffee maker,8,Overstock,http://www.overstock.com/search?keywords=keurig%20coffee%20maker
